,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
spinacia oleracea,QJVMEAZHJKXWJD,269.068926,2,134.534463,396.6,0,spinacia oleracea,1,{'QJVMEAZHJKXWJD-HESBYNJASA-N'}
spinacia oleracea,ZFPNNOXCEDQJQS,263.40965570000003,3,87.80321856666667,790.7,0,spinacia oleracea,1,"{'ZFPNNOXCEDQJQS-SSVOXRMNSA-M', 'ZFPNNOXCEDQJQS-RXAGCIOPSA-N'}"
spinacia oleracea,CAOMCZAIALVUPA,262.77414,2,131.38707,120.17,0,spinacia oleracea,1,"{'CAOMCZAIALVUPA-UHFFFAOYSA-N', 'CAOMCZAIALVUPA-UHFFFAOYSA-M'}"
spinacia oleracea,IKMDFBPHZNJCSN,258.35699,2,129.178495,317.23,0,spinacia oleracea,1,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-N', 'IKMDFBPHZNJCSN-UHFFFAOYSA-M'}"
spinacia oleracea,DFPAKSUCGFBDDF,257.6249158,5,51.52498316,122.12,1,spinacia oleracea,1,{'DFPAKSUCGFBDDF-UHFFFAOYSA-N'}
spinacia oleracea,SFRQRNJMIIUYDI,254.90050000000002,4,63.725125000000006,276.07,0,spinacia oleracea,1,"{'SFRQRNJMIIUYDI-UHNVWZDZSA-N', 'SFRQRNJMIIUYDI-UHNVWZDZSA-L'}"
spinacia oleracea,LHFJOBMTAJJOTB,251.64483919999998,6,41.94080653333334,175.12,0,spinacia oleracea,1,{'LHFJOBMTAJJOTB-JLAZNSOCSA-N'}
spinacia oleracea,YVLXSHWZFBDIEL,250.744304,2,125.372152,721.7,0,spinacia oleracea,1,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'}
spinacia oleracea,QAOWNCQODCNURD,244.76081699999997,13,18.82775515384615,96.07,1,spinacia oleracea,1,"{'QAOWNCQODCNURD-UHFFFAOYSA-L', 'QAOWNCQODCNURD-UHFFFAOYSA-N'}"
spinacia oleracea,ASCFNMCAHFUBCO,243.6434665,4,60.910866625,153.01,0,spinacia oleracea,1,"{'ASCFNMCAHFUBCO-UHFFFAOYSA-K', 'ASCFNMCAHFUBCO-UHFFFAOYSA-N'}"
spinacia oleracea,NCMVOABPESMRCP,242.70908065999998,10,24.270908066,305.18,0,spinacia oleracea,1,"{'NCMVOABPESMRCP-SHYZEUOFSA-N', 'NCMVOABPESMRCP-SHYZEUOFSA-L'}"
spinacia oleracea,FUSUHKVFWTUUBE,242.46755000000002,4,60.616887500000004,70.09,0,spinacia oleracea,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
spinacia oleracea,PKFDLKSEZWEFGL,236.53943,1,236.53943,688.4,0,spinacia oleracea,1,{'PKFDLKSEZWEFGL-MHARETSRSA-L'}
spinacia oleracea,XXKMKYGWXRCAHF,227.50732,1,227.50732,1352.4,0,spinacia oleracea,1,{'XXKMKYGWXRCAHF-DTIVLPDMSA-O'}
spinacia oleracea,CSCPPACGZOOCGX,227.1373833,3,75.7124611,58.08,0,spinacia oleracea,1,{'CSCPPACGZOOCGX-UHFFFAOYSA-N'}
spinacia oleracea,WHTCPDAXWFLDIH,225.40629399999997,9,25.045143777777778,427.2,0,spinacia oleracea,1,"{'WHTCPDAXWFLDIH-KQYNXXCUSA-N', 'WHTCPDAXWFLDIH-KQYNXXCUSA-J'}"
spinacia oleracea,AEMOLEFTQBMNLQ,225.06,5,45.012,194.14,1,spinacia oleracea,1,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}"
spinacia oleracea,WNVFJMYPVBOLKV,217.899934,2,108.949967,1074,0,spinacia oleracea,1,"{'WNVFJMYPVBOLKV-YLNUKALLSA-J', 'WNVFJMYPVBOLKV-PJDIVXIPSA-N'}"
spinacia oleracea,HTJXTKBIUVFUAR,216.49871599999997,4,54.124679,597.26,0,spinacia oleracea,1,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}"
spinacia oleracea,NNICRUQPODTGRU,209.256524,3,69.75217466666666,133.15,0,spinacia oleracea,1,{'NNICRUQPODTGRU-QMMMGPOBSA-N'}
spinacia oleracea,HQLQCGJTTNRNTL,203.48756,3,67.82918666666666,626.9,0,spinacia oleracea,1,{'HQLQCGJTTNRNTL-XXRBRTKDSA-J'}
spinacia oleracea,CWVRJTMFETXNAD,194.6347554,5,38.92695108,353.3,0,spinacia oleracea,1,"{'CWVRJTMFETXNAD-JUHZACGLSA-M', 'CWVRJTMFETXNAD-JUHZACGLSA-N'}"
spinacia oleracea,SXFSQZDSUWACKX,191.026183,5,38.2052366,148.18,0,spinacia oleracea,1,"{'SXFSQZDSUWACKX-UHFFFAOYSA-N', 'SXFSQZDSUWACKX-UHFFFAOYSA-M'}"
spinacia oleracea,QMPHZIPNNJOWQI,190.4047354,4,47.60118385,336.29,0,spinacia oleracea,1,"{'QMPHZIPNNJOWQI-GDDAOPKQSA-M', 'QMPHZIPNNJOWQI-GDDAOPKQSA-N'}"
spinacia oleracea,MXFPFNSSZYNJGX,189.5872528,3,63.195750933333336,508.29,0,spinacia oleracea,1,{'MXFPFNSSZYNJGX-HNNGNKQASA-K'}
spinacia oleracea,LTQYPAVLAYVKTK,188.664637,5,37.7329274,184.11,0,spinacia oleracea,1,"{'LTQYPAVLAYVKTK-YFKPBYRVSA-N', 'LTQYPAVLAYVKTK-UHFFFAOYSA-N'}"
spinacia oleracea,KJKIEFUPAPPGBC,187.722011,3,62.57400366666667,257.25,0,spinacia oleracea,1,{'KJKIEFUPAPPGBC-XXKOCQOQSA-N'}
spinacia oleracea,UZKQTCBAMSWPJD,181.76836771,10,18.176836770999998,219.24,0,spinacia oleracea,1,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
spinacia oleracea,UJGZOSZMMQGHPD,178.66476,2,89.33238,432.7,0,spinacia oleracea,1,"{'UJGZOSZMMQGHPD-SBFVNBAVSA-N', 'UJGZOSZMMQGHPD-GTYSVAQVSA-N'}"
spinacia oleracea,PCLHVGYGQYOJEF,178.66473,2,89.332365,430.7,0,spinacia oleracea,1,"{'PCLHVGYGQYOJEF-DELKORAPSA-N', 'PCLHVGYGQYOJEF-YPODHHRNSA-N'}"
spinacia oleracea,YOQAQNKGFOLRGT,175.32531699999998,3,58.44177233333333,458.7,0,spinacia oleracea,1,{'YOQAQNKGFOLRGT-FNBSVUNXSA-N'}
spinacia oleracea,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,spinacia oleracea,1,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
spinacia oleracea,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,0,spinacia oleracea,1,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
spinacia oleracea,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,spinacia oleracea,1,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
spinacia oleracea,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,spinacia oleracea,1,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
