,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
lactuca sativa,IKMDFBPHZNJCSN,266.70867499999997,3,88.90289166666666,317.23,0,lactuca sativa,1,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-N', 'IKMDFBPHZNJCSN-UHFFFAOYSA-M'}"
lactuca sativa,ZFPNNOXCEDQJQS,263.40965570000003,3,87.80321856666667,790.7,0,lactuca sativa,1,"{'ZFPNNOXCEDQJQS-SSVOXRMNSA-M', 'ZFPNNOXCEDQJQS-RXAGCIOPSA-N'}"
lactuca sativa,DFPAKSUCGFBDDF,257.6249158,5,51.52498316,122.12,1,lactuca sativa,1,{'DFPAKSUCGFBDDF-UHFFFAOYSA-N'}
lactuca sativa,SFRQRNJMIIUYDI,254.90050000000002,4,63.725125000000006,276.07,0,lactuca sativa,1,"{'SFRQRNJMIIUYDI-UHNVWZDZSA-N', 'SFRQRNJMIIUYDI-UHNVWZDZSA-L'}"
lactuca sativa,LHFJOBMTAJJOTB,251.64483919999998,6,41.94080653333334,175.12,0,lactuca sativa,1,{'LHFJOBMTAJJOTB-JLAZNSOCSA-N'}
lactuca sativa,YVLXSHWZFBDIEL,250.744304,2,125.372152,721.7,0,lactuca sativa,1,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'}
lactuca sativa,ASCFNMCAHFUBCO,243.6434665,4,60.910866625,153.01,0,lactuca sativa,1,"{'ASCFNMCAHFUBCO-UHFFFAOYSA-K', 'ASCFNMCAHFUBCO-UHFFFAOYSA-N'}"
lactuca sativa,NCMVOABPESMRCP,242.70908065999998,10,24.270908066,305.18,0,lactuca sativa,1,"{'NCMVOABPESMRCP-SHYZEUOFSA-N', 'NCMVOABPESMRCP-SHYZEUOFSA-L'}"
lactuca sativa,FUSUHKVFWTUUBE,242.46755000000002,4,60.616887500000004,70.09,0,lactuca sativa,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
lactuca sativa,CSCPPACGZOOCGX,227.1373833,3,75.7124611,58.08,0,lactuca sativa,1,{'CSCPPACGZOOCGX-UHFFFAOYSA-N'}
lactuca sativa,AEMOLEFTQBMNLQ,221.03,6,36.83833333333334,194.14,1,lactuca sativa,1,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}"
lactuca sativa,WNVFJMYPVBOLKV,217.899934,2,108.949967,1074,0,lactuca sativa,1,"{'WNVFJMYPVBOLKV-YLNUKALLSA-J', 'WNVFJMYPVBOLKV-PJDIVXIPSA-N'}"
lactuca sativa,HTJXTKBIUVFUAR,216.49871599999997,4,54.124679,597.26,0,lactuca sativa,1,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}"
lactuca sativa,QAOWNCQODCNURD,212.47666699999996,12,17.706388916666665,96.07,1,lactuca sativa,1,"{'QAOWNCQODCNURD-UHFFFAOYSA-L', 'QAOWNCQODCNURD-UHFFFAOYSA-N'}"
