,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
daucus carota,MVMSCBBUIHUTGJ,169.30151719999995,20,8.465075859999999,603.3,0,daucus carota,1,"{'MVMSCBBUIHUTGJ-JGQUBWHWSA-L', 'MVMSCBBUIHUTGJ-HVMPVDAASA-L', 'MVMSCBBUIHUTGJ-JGQUBWHWSA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-L'}"
daucus carota,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,daucus carota,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
daucus carota,FUSUHKVFWTUUBE,159.94573,3,53.315243333333335,70.09,0,daucus carota,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
daucus carota,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,daucus carota,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
daucus carota,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,daucus carota,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
daucus carota,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,1,daucus carota,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
daucus carota,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,1,daucus carota,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
daucus carota,UGAGPNKCDRTDHP,156.6766773,7,22.38238247142857,271.42,0,daucus carota,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
daucus carota,RPSBVJXBTXEJJG,156.19202,1,156.19202,673.6,0,daucus carota,1,{'RPSBVJXBTXEJJG-ZOUTUVATSA-M'}
daucus carota,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,daucus carota,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
daucus carota,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,daucus carota,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
daucus carota,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,1,daucus carota,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
daucus carota,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,daucus carota,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
daucus carota,ZKMZBAABQFUXFE,153.69064400000002,2,76.84532200000001,253.0,0,daucus carota,0,{'ZKMZBAABQFUXFE-UHFFFAOYSA-N'}
daucus carota,GDNIGMNXEKGFIP,152.03062699999998,2,76.01531349999999,271.24,0,daucus carota,0,{'GDNIGMNXEKGFIP-UHFFFAOYSA-O'}
daucus carota,XFNJVJPLKCPIBV,151.96368400000003,5,30.3927368,74.13,0,daucus carota,0,"{'XFNJVJPLKCPIBV-UHFFFAOYSA-P', 'XFNJVJPLKCPIBV-UHFFFAOYSA-N'}"
daucus carota,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,daucus carota,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
daucus carota,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,daucus carota,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
