,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
musa acuminata,WHTCPDAXWFLDIH,149.34412949999998,17,8.784948794117646,427.2,0,musa acuminata,0,"{'WHTCPDAXWFLDIH-KQYNXXCUSA-N', 'WHTCPDAXWFLDIH-KQYNXXCUSA-J'}"
musa acuminata,GYJUUWJKEUIYPF,148.59702,1,148.59702,162.3,0,musa acuminata,0,{'GYJUUWJKEUIYPF-GGWOSOGESA-N'}
musa acuminata,FIWQKOIUXFENIV,148.59702,1,148.59702,138.3,0,musa acuminata,0,{'FIWQKOIUXFENIV-UHFFFAOYSA-N'}
musa acuminata,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,musa acuminata,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
musa acuminata,RRGUMJYEQDVBFP,148.59698,1,148.59698,110.2,0,musa acuminata,0,{'RRGUMJYEQDVBFP-UHFFFAOYSA-N'}
musa acuminata,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,musa acuminata,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
musa acuminata,QEFRNWWLZKMPFJ,145.10924500000002,3,48.369748333333334,165.21,1,musa acuminata,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
musa acuminata,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,musa acuminata,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
musa acuminata,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,musa acuminata,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
musa acuminata,GACDQMDRPRGCTN,141.0372125,17,8.296306617647058,503.24,0,musa acuminata,0,"{'GACDQMDRPRGCTN-KQYNXXCUSA-N', 'GACDQMDRPRGCTN-KQYNXXCUSA-J'}"
musa acuminata,JGUNZIWGNMQSBM,139.959996,2,69.979998,312.4,0,musa acuminata,0,"{'JGUNZIWGNMQSBM-UINYOVNOSA-M', 'JGUNZIWGNMQSBM-UINYOVNOSA-N'}"
musa acuminata,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,musa acuminata,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
musa acuminata,PLZOCIOZMOKLDX,135.937073,2,67.9685365,288.3,0,musa acuminata,0,{'PLZOCIOZMOKLDX-UHFFFAOYSA-N'}
musa acuminata,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,musa acuminata,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
musa acuminata,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,musa acuminata,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
musa acuminata,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,musa acuminata,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
musa acuminata,WFPZSXYXPSUOPY,129.762463,8,16.220307875,589.3,0,musa acuminata,0,"{'WFPZSXYXPSUOPY-ROYWQJLOSA-L', 'WFPZSXYXPSUOPY-ROYWQJLOSA-N', 'WFPZSXYXPSUOPY-RYRBFGMPSA-N'}"
musa acuminata,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,musa acuminata,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
musa acuminata,CAOMCZAIALVUPA,124.66,1,124.66,120.17,0,musa acuminata,0,{'CAOMCZAIALVUPA-UHFFFAOYSA-N'}
musa acuminata,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,musa acuminata,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
musa acuminata,XQYALQVLCNHCFT,123.9481281,5,24.78962562,402.36,0,musa acuminata,0,"{'XQYALQVLCNHCFT-CBAPKCEASA-N', 'XQYALQVLCNHCFT-CBAPKCEASA-K'}"
musa acuminata,KSFOVUSSGSKXFI,122.311086,3,40.770362,560.0,0,musa acuminata,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
musa acuminata,SFGDEUSMQMGAFH,122.20001,1,122.20001,346.4,0,musa acuminata,0,{'SFGDEUSMQMGAFH-MJPABCAUSA-L'}
musa acuminata,UYRCHWLYXIQJKK,122.20001,1,122.20001,375.4,0,musa acuminata,0,{'UYRCHWLYXIQJKK-HMRRIYTKSA-K'}
musa acuminata,JZBLVVPDEDCVQA,122.20001,1,122.20001,360.4,0,musa acuminata,0,{'JZBLVVPDEDCVQA-SQLMURCQSA-L'}
musa acuminata,ZTMHVINYLDVBNO,121.91058,1,121.91058,897.6,0,musa acuminata,0,{'ZTMHVINYLDVBNO-FOGVYBFTSA-J'}
musa acuminata,AOKQNZVJJXPUQA,120.76588530000001,2,60.382942650000004,376.24,0,musa acuminata,0,{'AOKQNZVJJXPUQA-KQYNXXCUSA-M'}
musa acuminata,PLSQMGZYOGSOCE,120.7658405,2,60.38292025,333.19,0,musa acuminata,0,{'PLSQMGZYOGSOCE-XINAWCOVSA-L'}
musa acuminata,VCCRNZQBSJXYJD,120.41,1,120.41,270.24,0,musa acuminata,0,{'VCCRNZQBSJXYJD-UHFFFAOYSA-N'}
musa acuminata,LJVKMVSYTWPNGA,119.879977,2,59.9399885,298.4,0,musa acuminata,0,{'LJVKMVSYTWPNGA-UUWFMWQGSA-O'}
musa acuminata,JDSRHVWSAMTSSN,119.619996,3,39.873332000000005,312.4,0,musa acuminata,0,"{'JDSRHVWSAMTSSN-IRQZEAMPSA-M', 'JDSRHVWSAMTSSN-IRQZEAMPSA-N'}"
musa acuminata,CTPQAXVNYGZUAJ,118.62903940000001,18,6.590502188888888,575.0,0,musa acuminata,0,"{'CTPQAXVNYGZUAJ-XCMZKKERSA-N', 'CTPQAXVNYGZUAJ-XCMZKKERSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-D', 'CTPQAXVNYGZUAJ-UOTPTPDRSA-N', 'CTPQAXVNYGZUAJ-QWBQGLJISA-N', 'CTPQAXVNYGZUAJ-UHFFFAOYSA-N', 'CTPQAXVNYGZUAJ-KXXVROSKSA-D', 'CTPQAXVNYGZUAJ-KXXVROSKSA-N'}"
musa acuminata,KJXSIXMJHKAJOD,118.61143,3,39.53714333333333,319.24,0,musa acuminata,0,{'KJXSIXMJHKAJOD-LSDHHAIUSA-M'}
musa acuminata,PCXDJQZLDDHMGX,118.49193600000001,8,14.811492,74.1,0,musa acuminata,0,"{'PCXDJQZLDDHMGX-UHFFFAOYSA-O', 'PCXDJQZLDDHMGX-UHFFFAOYSA-N'}"
musa acuminata,BUZOGVVQWCXXDP,118.30707,1,118.30707,519.15,0,musa acuminata,0,{'BUZOGVVQWCXXDP-VPENINKCSA-J'}
musa acuminata,JCHLKIQZUXYLPW,118.30707,1,118.30707,535.15,0,musa acuminata,0,{'JCHLKIQZUXYLPW-UMMCILCDSA-J'}
