,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
solanum lycopersicum,OFMXGFHWLZPCFL,143.27,1,143.27,426.7,0,solanum lycopersicum,0,{'OFMXGFHWLZPCFL-SVRPQWSVSA-N'}
solanum lycopersicum,CKJPUEYKSFDFTJ,138.691883,2,69.3459415,430.6,0,solanum lycopersicum,0,{'CKJPUEYKSFDFTJ-VVDGRPBXSA-N'}
solanum lycopersicum,SDOOMIWSQMGJCL,136.23220600000002,2,68.11610300000001,304.25,0,solanum lycopersicum,0,{'SDOOMIWSQMGJCL-HTLJXXAVSA-L'}
solanum lycopersicum,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,solanum lycopersicum,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
solanum lycopersicum,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,solanum lycopersicum,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
solanum lycopersicum,NNQIJOYQWYKBOW,134.99701,1,134.99701,356.38,0,solanum lycopersicum,0,{'NNQIJOYQWYKBOW-JWKOBGCHSA-M'}
solanum lycopersicum,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,solanum lycopersicum,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
solanum lycopersicum,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,solanum lycopersicum,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
solanum lycopersicum,QEFRNWWLZKMPFJ,132.514,2,66.257,165.21,1,solanum lycopersicum,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
solanum lycopersicum,WFPZSXYXPSUOPY,129.762463,8,16.220307875,589.3,0,solanum lycopersicum,0,"{'WFPZSXYXPSUOPY-ROYWQJLOSA-L', 'WFPZSXYXPSUOPY-ROYWQJLOSA-N', 'WFPZSXYXPSUOPY-RYRBFGMPSA-N'}"
solanum lycopersicum,YAAGNRWEJSZFLV,128.006878,2,64.003439,304.25,0,solanum lycopersicum,0,{'YAAGNRWEJSZFLV-ZDUSSCGKSA-N'}
solanum lycopersicum,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,solanum lycopersicum,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
solanum lycopersicum,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,solanum lycopersicum,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
solanum lycopersicum,XQYALQVLCNHCFT,123.9481281,5,24.78962562,402.36,0,solanum lycopersicum,0,"{'XQYALQVLCNHCFT-CBAPKCEASA-N', 'XQYALQVLCNHCFT-CBAPKCEASA-K'}"
solanum lycopersicum,AQIVLFLYHYFRKU,123.92877,2,61.964385,363.22,0,solanum lycopersicum,0,"{'AQIVLFLYHYFRKU-VPENINKCSA-L', 'AQIVLFLYHYFRKU-VPENINKCSA-N'}"
solanum lycopersicum,KSFOVUSSGSKXFI,122.311086,3,40.770362,560.0,0,solanum lycopersicum,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
solanum lycopersicum,SFGDEUSMQMGAFH,122.20001,1,122.20001,346.4,0,solanum lycopersicum,0,{'SFGDEUSMQMGAFH-MJPABCAUSA-L'}
solanum lycopersicum,JZBLVVPDEDCVQA,122.20001,1,122.20001,360.4,0,solanum lycopersicum,0,{'JZBLVVPDEDCVQA-SQLMURCQSA-L'}
solanum lycopersicum,UYRCHWLYXIQJKK,122.20001,1,122.20001,375.4,0,solanum lycopersicum,0,{'UYRCHWLYXIQJKK-HMRRIYTKSA-K'}
solanum lycopersicum,GRWFGVWFFZKLTI,121.96002,2,60.98001,136.23,0,solanum lycopersicum,0,{'GRWFGVWFFZKLTI-IUCAKERBSA-N'}
solanum lycopersicum,ZTMHVINYLDVBNO,121.91058,1,121.91058,897.6,0,solanum lycopersicum,0,{'ZTMHVINYLDVBNO-FOGVYBFTSA-J'}
