,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
olea europaea var. sylvestris,XXKMKYGWXRCAHF,227.50732,1,227.50732,1352.4,0,olea europaea var. sylvestris,1,{'XXKMKYGWXRCAHF-DTIVLPDMSA-O'}
olea europaea var. sylvestris,CSCPPACGZOOCGX,227.1373833,3,75.7124611,58.08,0,olea europaea var. sylvestris,1,{'CSCPPACGZOOCGX-UHFFFAOYSA-N'}
olea europaea var. sylvestris,AEMOLEFTQBMNLQ,222.55,5,44.510000000000005,194.14,1,olea europaea var. sylvestris,1,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}"
olea europaea var. sylvestris,WNVFJMYPVBOLKV,217.899934,2,108.949967,1074,0,olea europaea var. sylvestris,1,"{'WNVFJMYPVBOLKV-YLNUKALLSA-J', 'WNVFJMYPVBOLKV-PJDIVXIPSA-N'}"
olea europaea var. sylvestris,HTJXTKBIUVFUAR,216.49871599999997,4,54.124679,597.26,0,olea europaea var. sylvestris,1,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}"
olea europaea var. sylvestris,OSJPPGNTCRNQQC,210.50334759999998,20,10.52516738,186.06,0,olea europaea var. sylvestris,1,"{'OSJPPGNTCRNQQC-UWTATZPHSA-N', 'OSJPPGNTCRNQQC-UWTATZPHSA-K'}"
olea europaea var. sylvestris,HQLQCGJTTNRNTL,203.48756,3,67.82918666666666,626.9,0,olea europaea var. sylvestris,1,{'HQLQCGJTTNRNTL-XXRBRTKDSA-J'}
olea europaea var. sylvestris,CWVRJTMFETXNAD,194.6347554,5,38.92695108,353.3,0,olea europaea var. sylvestris,1,"{'CWVRJTMFETXNAD-JUHZACGLSA-M', 'CWVRJTMFETXNAD-JUHZACGLSA-N'}"
olea europaea var. sylvestris,SEWWFHKIKWFJNV,193.6293875,2,96.81469375,101.15,0,olea europaea var. sylvestris,1,{'SEWWFHKIKWFJNV-WHEKYOLUSA-N'}
olea europaea var. sylvestris,HOOOPXDSCKBLFG,192.574103,3,64.19136766666666,149.15,0,olea europaea var. sylvestris,1,{'HOOOPXDSCKBLFG-MRVPVSSYSA-N'}
olea europaea var. sylvestris,SYJPAKDNFZLSMV,191.7293584,2,95.8646792,87.12,0,olea europaea var. sylvestris,1,{'SYJPAKDNFZLSMV-HWKANZROSA-N'}
olea europaea var. sylvestris,SXFSQZDSUWACKX,191.026183,5,38.2052366,148.18,0,olea europaea var. sylvestris,1,"{'SXFSQZDSUWACKX-UHFFFAOYSA-N', 'SXFSQZDSUWACKX-UHFFFAOYSA-M'}"
olea europaea var. sylvestris,QMPHZIPNNJOWQI,190.4047354,4,47.60118385,336.29,0,olea europaea var. sylvestris,1,"{'QMPHZIPNNJOWQI-GDDAOPKQSA-M', 'QMPHZIPNNJOWQI-GDDAOPKQSA-N'}"
olea europaea var. sylvestris,MXFPFNSSZYNJGX,189.5872528,3,63.195750933333336,508.29,0,olea europaea var. sylvestris,1,{'MXFPFNSSZYNJGX-HNNGNKQASA-K'}
olea europaea var. sylvestris,UZKQTCBAMSWPJD,188.66601171000002,11,17.15145561,219.24,0,olea europaea var. sylvestris,1,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
olea europaea var. sylvestris,LTQYPAVLAYVKTK,188.664637,5,37.7329274,184.11,0,olea europaea var. sylvestris,1,"{'LTQYPAVLAYVKTK-YFKPBYRVSA-N', 'LTQYPAVLAYVKTK-UHFFFAOYSA-N'}"
olea europaea var. sylvestris,KJKIEFUPAPPGBC,187.722011,3,62.57400366666667,257.25,0,olea europaea var. sylvestris,1,{'KJKIEFUPAPPGBC-XXKOCQOQSA-N'}
olea europaea var. sylvestris,CXISHLWVCSLKOJ,187.00934030000002,3,62.33644676666667,135.16,0,olea europaea var. sylvestris,1,{'CXISHLWVCSLKOJ-VQHVLOKHSA-N'}
olea europaea var. sylvestris,UJGZOSZMMQGHPD,178.66476,2,89.33238,432.7,0,olea europaea var. sylvestris,1,"{'UJGZOSZMMQGHPD-SBFVNBAVSA-N', 'UJGZOSZMMQGHPD-GTYSVAQVSA-N'}"
olea europaea var. sylvestris,PCLHVGYGQYOJEF,178.66473,2,89.332365,430.7,0,olea europaea var. sylvestris,1,"{'PCLHVGYGQYOJEF-DELKORAPSA-N', 'PCLHVGYGQYOJEF-YPODHHRNSA-N'}"
olea europaea var. sylvestris,MVMSCBBUIHUTGJ,178.46902799999998,21,8.498525142857142,603.3,0,olea europaea var. sylvestris,1,"{'MVMSCBBUIHUTGJ-JGQUBWHWSA-L', 'MVMSCBBUIHUTGJ-HVMPVDAASA-L', 'MVMSCBBUIHUTGJ-JGQUBWHWSA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-L'}"
olea europaea var. sylvestris,PSQYTAPXSHCGMF,176.72,2,88.36,192.3,0,olea europaea var. sylvestris,1,{'PSQYTAPXSHCGMF-BQYQJAHWSA-N'}
olea europaea var. sylvestris,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,olea europaea var. sylvestris,1,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
olea europaea var. sylvestris,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,0,olea europaea var. sylvestris,1,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
olea europaea var. sylvestris,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,olea europaea var. sylvestris,1,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
olea europaea var. sylvestris,RSVUVHWOGWOXAY,172.3637144,4,43.0909286,249.32,0,olea europaea var. sylvestris,1,"{'RSVUVHWOGWOXAY-BQULMBIYSA-M', 'RSVUVHWOGWOXAY-IAJVGIPZSA-M'}"
olea europaea var. sylvestris,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,olea europaea var. sylvestris,1,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
olea europaea var. sylvestris,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,olea europaea var. sylvestris,1,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
olea europaea var. sylvestris,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,olea europaea var. sylvestris,1,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
olea europaea var. sylvestris,HFRZSVYKDDZRQY,169.35999,1,169.35999,208.3,0,olea europaea var. sylvestris,1,{'HFRZSVYKDDZRQY-AATRIKPKSA-N'}
olea europaea var. sylvestris,QXJSYJRWEUENRT,169.35999,1,169.35999,216.27,0,olea europaea var. sylvestris,1,{'QXJSYJRWEUENRT-PSAUJTBTSA-N'}
olea europaea var. sylvestris,DJQYBVLXBVJHMU,164.33049,2,82.165245,168.23,0,olea europaea var. sylvestris,1,"{'DJQYBVLXBVJHMU-PJKMHFRUSA-N', 'DJQYBVLXBVJHMU-IROMYEEYSA-N'}"
olea europaea var. sylvestris,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,olea europaea var. sylvestris,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
olea europaea var. sylvestris,UGAGPNKCDRTDHP,160.28666270000002,6,26.714443783333333,271.42,0,olea europaea var. sylvestris,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
olea europaea var. sylvestris,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,olea europaea var. sylvestris,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
olea europaea var. sylvestris,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,olea europaea var. sylvestris,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
