,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
prunus persica,WHUUTDBJXJRKMK,246.48179043300004,128,1.9256389877578124,146.12,1,prunus persica,1,"{'WHUUTDBJXJRKMK-UHFFFAOYSA-N', 'WHUUTDBJXJRKMK-GSVOUGTGSA-M', 'WHUUTDBJXJRKMK-VKHMYHEASA-N', 'WHUUTDBJXJRKMK-VKHMYHEASA-M'}"
prunus persica,ASCFNMCAHFUBCO,243.6434665,4,60.910866625,153.01,0,prunus persica,1,"{'ASCFNMCAHFUBCO-UHFFFAOYSA-K', 'ASCFNMCAHFUBCO-UHFFFAOYSA-N'}"
prunus persica,NCMVOABPESMRCP,242.70908065999998,10,24.270908066,305.18,0,prunus persica,1,"{'NCMVOABPESMRCP-SHYZEUOFSA-N', 'NCMVOABPESMRCP-SHYZEUOFSA-L'}"
prunus persica,FUSUHKVFWTUUBE,242.46755000000002,4,60.616887500000004,70.09,0,prunus persica,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
prunus persica,XXKMKYGWXRCAHF,227.50732,1,227.50732,1352.4,0,prunus persica,1,{'XXKMKYGWXRCAHF-DTIVLPDMSA-O'}
prunus persica,CSCPPACGZOOCGX,227.1373833,3,75.7124611,58.08,0,prunus persica,1,{'CSCPPACGZOOCGX-UHFFFAOYSA-N'}
prunus persica,AEMOLEFTQBMNLQ,221.03,6,36.83833333333334,194.14,1,prunus persica,1,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}"
prunus persica,NNICRUQPODTGRU,219.26711360000002,5,43.85342272,133.15,0,prunus persica,1,{'NNICRUQPODTGRU-QMMMGPOBSA-N'}
prunus persica,WNVFJMYPVBOLKV,217.899934,2,108.949967,1074,0,prunus persica,1,"{'WNVFJMYPVBOLKV-YLNUKALLSA-J', 'WNVFJMYPVBOLKV-PJDIVXIPSA-N'}"
prunus persica,HTJXTKBIUVFUAR,216.49871599999997,4,54.124679,597.26,0,prunus persica,1,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}"
prunus persica,QAOWNCQODCNURD,212.47666700000002,12,17.706388916666665,96.07,1,prunus persica,1,"{'QAOWNCQODCNURD-UHFFFAOYSA-L', 'QAOWNCQODCNURD-UHFFFAOYSA-N'}"
prunus persica,HQLQCGJTTNRNTL,203.48756,3,67.82918666666666,626.9,0,prunus persica,1,{'HQLQCGJTTNRNTL-XXRBRTKDSA-J'}
prunus persica,CWVRJTMFETXNAD,194.6347554,5,38.92695108,353.3,0,prunus persica,1,"{'CWVRJTMFETXNAD-JUHZACGLSA-M', 'CWVRJTMFETXNAD-JUHZACGLSA-N'}"
prunus persica,SEWWFHKIKWFJNV,193.6293875,2,96.81469375,101.15,0,prunus persica,1,{'SEWWFHKIKWFJNV-WHEKYOLUSA-N'}
prunus persica,HOOOPXDSCKBLFG,192.574103,3,64.19136766666666,149.15,0,prunus persica,1,{'HOOOPXDSCKBLFG-MRVPVSSYSA-N'}
prunus persica,SYJPAKDNFZLSMV,191.7293584,2,95.8646792,87.12,0,prunus persica,1,{'SYJPAKDNFZLSMV-HWKANZROSA-N'}
prunus persica,SXFSQZDSUWACKX,191.026183,5,38.2052366,148.18,0,prunus persica,1,"{'SXFSQZDSUWACKX-UHFFFAOYSA-N', 'SXFSQZDSUWACKX-UHFFFAOYSA-M'}"
prunus persica,QMPHZIPNNJOWQI,190.4047354,4,47.60118385,336.29,0,prunus persica,1,"{'QMPHZIPNNJOWQI-GDDAOPKQSA-M', 'QMPHZIPNNJOWQI-GDDAOPKQSA-N'}"
prunus persica,MXFPFNSSZYNJGX,189.5872528,3,63.195750933333336,508.29,0,prunus persica,1,{'MXFPFNSSZYNJGX-HNNGNKQASA-K'}
prunus persica,LTQYPAVLAYVKTK,188.664637,5,37.7329274,184.11,0,prunus persica,1,"{'LTQYPAVLAYVKTK-YFKPBYRVSA-N', 'LTQYPAVLAYVKTK-UHFFFAOYSA-N'}"
prunus persica,KJKIEFUPAPPGBC,187.722011,3,62.57400366666667,257.25,0,prunus persica,1,{'KJKIEFUPAPPGBC-XXKOCQOQSA-N'}
prunus persica,UZKQTCBAMSWPJD,181.76836771,10,18.176836770999998,219.24,0,prunus persica,1,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
prunus persica,UJGZOSZMMQGHPD,178.66476,2,89.33238,432.7,0,prunus persica,1,"{'UJGZOSZMMQGHPD-SBFVNBAVSA-N', 'UJGZOSZMMQGHPD-GTYSVAQVSA-N'}"
prunus persica,PCLHVGYGQYOJEF,178.66473,2,89.332365,430.7,0,prunus persica,1,"{'PCLHVGYGQYOJEF-DELKORAPSA-N', 'PCLHVGYGQYOJEF-YPODHHRNSA-N'}"
prunus persica,PSQYTAPXSHCGMF,176.72,2,88.36,192.3,0,prunus persica,1,{'PSQYTAPXSHCGMF-BQYQJAHWSA-N'}
prunus persica,YOQAQNKGFOLRGT,175.32531699999998,3,58.44177233333333,458.7,0,prunus persica,1,{'YOQAQNKGFOLRGT-FNBSVUNXSA-N'}
prunus persica,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,prunus persica,1,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
