,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
solanum tuberosum,YECLLIMZHNYFCK,304.99142630000006,7,43.57020375714286,1025.9,0,solanum tuberosum,1,"{'YECLLIMZHNYFCK-JHGVXFQISA-N', 'YECLLIMZHNYFCK-RRNJGNTNSA-J'}"
solanum tuberosum,FGCUSSRGQNHZRW,283.53834,2,141.76917,218.33,0,solanum tuberosum,1,{'FGCUSSRGQNHZRW-UMVBOHGHSA-N'}
solanum tuberosum,LLVVMXFNKAHVEZ,282.1,1,282.1,352.25,0,solanum tuberosum,1,{'LLVVMXFNKAHVEZ-KMBKDFKYSA-N'}
solanum tuberosum,ZKNHGZHOGBDPIA,278.721752,3,92.90725066666667,631.7,0,solanum tuberosum,1,{'ZKNHGZHOGBDPIA-ZOWBABNGSA-N'}
solanum tuberosum,OSJPPGNTCRNQQC,276.8342496,18,15.379680533333334,186.06,1,solanum tuberosum,1,"{'OSJPPGNTCRNQQC-UWTATZPHSA-N', 'OSJPPGNTCRNQQC-UWTATZPHSA-K'}"
solanum tuberosum,QJVMEAZHJKXWJD,269.068926,2,134.534463,396.6,0,solanum tuberosum,1,{'QJVMEAZHJKXWJD-HESBYNJASA-N'}
solanum tuberosum,ZFPNNOXCEDQJQS,263.40965570000003,3,87.80321856666667,790.7,0,solanum tuberosum,1,"{'ZFPNNOXCEDQJQS-SSVOXRMNSA-M', 'ZFPNNOXCEDQJQS-RXAGCIOPSA-N'}"
solanum tuberosum,CAOMCZAIALVUPA,262.77414,2,131.38707,120.17,0,solanum tuberosum,1,"{'CAOMCZAIALVUPA-UHFFFAOYSA-N', 'CAOMCZAIALVUPA-UHFFFAOYSA-M'}"
solanum tuberosum,IKMDFBPHZNJCSN,259.44279059999997,5,51.88855812,317.23,0,solanum tuberosum,1,"{'IKMDFBPHZNJCSN-UHFFFAOYSA-N', 'IKMDFBPHZNJCSN-UHFFFAOYSA-M'}"
solanum tuberosum,DFPAKSUCGFBDDF,257.6249158,5,51.52498316,122.12,1,solanum tuberosum,1,{'DFPAKSUCGFBDDF-UHFFFAOYSA-N'}
solanum tuberosum,SFRQRNJMIIUYDI,254.90050000000002,4,63.725125000000006,276.07,0,solanum tuberosum,1,"{'SFRQRNJMIIUYDI-UHNVWZDZSA-N', 'SFRQRNJMIIUYDI-UHNVWZDZSA-L'}"
solanum tuberosum,LHFJOBMTAJJOTB,251.64483919999998,6,41.94080653333334,175.12,0,solanum tuberosum,1,{'LHFJOBMTAJJOTB-JLAZNSOCSA-N'}
solanum tuberosum,YVLXSHWZFBDIEL,250.744304,2,125.372152,721.7,0,solanum tuberosum,1,{'YVLXSHWZFBDIEL-SRDSWEMOSA-N'}
solanum tuberosum,ASCFNMCAHFUBCO,243.6434665,4,60.910866625,153.01,0,solanum tuberosum,1,"{'ASCFNMCAHFUBCO-UHFFFAOYSA-K', 'ASCFNMCAHFUBCO-UHFFFAOYSA-N'}"
solanum tuberosum,NCMVOABPESMRCP,242.70908065999998,10,24.270908066,305.18,0,solanum tuberosum,1,"{'NCMVOABPESMRCP-SHYZEUOFSA-N', 'NCMVOABPESMRCP-SHYZEUOFSA-L'}"
solanum tuberosum,GACDQMDRPRGCTN,226.9372615,27,8.40508375925926,503.24,0,solanum tuberosum,1,"{'GACDQMDRPRGCTN-KQYNXXCUSA-N', 'GACDQMDRPRGCTN-KQYNXXCUSA-J'}"
solanum tuberosum,QAOWNCQODCNURD,221.183332,11,20.107575636363634,96.07,1,solanum tuberosum,1,"{'QAOWNCQODCNURD-UHFFFAOYSA-L', 'QAOWNCQODCNURD-UHFFFAOYSA-N'}"
solanum tuberosum,AEMOLEFTQBMNLQ,221.03,6,36.83833333333334,194.14,0,solanum tuberosum,1,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}"
solanum tuberosum,JDLKFOPOAOFWQN,219.287,2,109.6435,162.3,0,solanum tuberosum,1,{'JDLKFOPOAOFWQN-UHFFFAOYSA-N'}
solanum tuberosum,WNVFJMYPVBOLKV,217.899934,2,108.949967,1074,0,solanum tuberosum,1,"{'WNVFJMYPVBOLKV-YLNUKALLSA-J', 'WNVFJMYPVBOLKV-PJDIVXIPSA-N'}"
solanum tuberosum,HTJXTKBIUVFUAR,216.49871599999997,4,54.124679,597.26,0,solanum tuberosum,1,"{'HTJXTKBIUVFUAR-XHIBXCGHSA-N', 'HTJXTKBIUVFUAR-XHIBXCGHSA-J'}"
solanum tuberosum,AHMIDUVKSGCHAU,216.48682637060548,8,27.060853296325686,195.17,0,solanum tuberosum,1,{'AHMIDUVKSGCHAU-LURJTMIESA-N'}
solanum tuberosum,JLIDBLDQVAYHNE,205.17490800000002,5,41.0349816,263.31,1,solanum tuberosum,1,"{'JLIDBLDQVAYHNE-YKALOCIXSA-N', 'JLIDBLDQVAYHNE-IBPUIESWSA-M', 'JLIDBLDQVAYHNE-YKALOCIXSA-M'}"
solanum tuberosum,HQLQCGJTTNRNTL,203.48756,3,67.82918666666666,626.9,0,solanum tuberosum,1,{'HQLQCGJTTNRNTL-XXRBRTKDSA-J'}
solanum tuberosum,VEXDOCFQMVMPHJ,195.34352,2,97.67176,271.31,0,solanum tuberosum,1,"{'VEXDOCFQMVMPHJ-HOTGVXAUSA-N', 'VEXDOCFQMVMPHJ-HZPDHXFCSA-N'}"
solanum tuberosum,CWVRJTMFETXNAD,194.6347554,5,38.92695108,353.3,0,solanum tuberosum,1,"{'CWVRJTMFETXNAD-JUHZACGLSA-M', 'CWVRJTMFETXNAD-JUHZACGLSA-N'}"
solanum tuberosum,SEWWFHKIKWFJNV,193.6293875,2,96.81469375,101.15,0,solanum tuberosum,1,{'SEWWFHKIKWFJNV-WHEKYOLUSA-N'}
solanum tuberosum,SYJPAKDNFZLSMV,191.7293584,2,95.8646792,87.12,0,solanum tuberosum,1,{'SYJPAKDNFZLSMV-HWKANZROSA-N'}
solanum tuberosum,SXFSQZDSUWACKX,191.026183,5,38.2052366,148.18,0,solanum tuberosum,1,"{'SXFSQZDSUWACKX-UHFFFAOYSA-N', 'SXFSQZDSUWACKX-UHFFFAOYSA-M'}"
solanum tuberosum,QMPHZIPNNJOWQI,190.4047354,4,47.60118385,336.29,0,solanum tuberosum,1,"{'QMPHZIPNNJOWQI-GDDAOPKQSA-M', 'QMPHZIPNNJOWQI-GDDAOPKQSA-N'}"
solanum tuberosum,MXFPFNSSZYNJGX,189.5872528,3,63.195750933333336,508.29,0,solanum tuberosum,1,{'MXFPFNSSZYNJGX-HNNGNKQASA-K'}
solanum tuberosum,UZKQTCBAMSWPJD,188.66601171000002,11,17.15145561,219.24,0,solanum tuberosum,1,"{'UZKQTCBAMSWPJD-FARCUNLSSA-N', 'UZKQTCBAMSWPJD-UQCOIBPSSA-N'}"
solanum tuberosum,LTQYPAVLAYVKTK,188.664637,5,37.7329274,184.11,0,solanum tuberosum,1,"{'LTQYPAVLAYVKTK-YFKPBYRVSA-N', 'LTQYPAVLAYVKTK-UHFFFAOYSA-N'}"
solanum tuberosum,KJKIEFUPAPPGBC,187.722011,3,62.57400366666667,257.25,0,solanum tuberosum,1,{'KJKIEFUPAPPGBC-XXKOCQOQSA-N'}
solanum tuberosum,CXISHLWVCSLKOJ,187.00934030000002,3,62.33644676666667,135.16,0,solanum tuberosum,1,{'CXISHLWVCSLKOJ-VQHVLOKHSA-N'}
solanum tuberosum,UKAUYVFTDYCKQA,180.971613,3,60.323871,119.12,0,solanum tuberosum,1,{'UKAUYVFTDYCKQA-VKHMYHEASA-N'}
solanum tuberosum,UJGZOSZMMQGHPD,178.66476,2,89.33238,432.7,0,solanum tuberosum,1,"{'UJGZOSZMMQGHPD-SBFVNBAVSA-N', 'UJGZOSZMMQGHPD-GTYSVAQVSA-N'}"
solanum tuberosum,PCLHVGYGQYOJEF,178.66473,2,89.332365,430.7,0,solanum tuberosum,1,"{'PCLHVGYGQYOJEF-DELKORAPSA-N', 'PCLHVGYGQYOJEF-YPODHHRNSA-N'}"
solanum tuberosum,PSQYTAPXSHCGMF,176.72,2,88.36,192.3,0,solanum tuberosum,1,{'PSQYTAPXSHCGMF-BQYQJAHWSA-N'}
solanum tuberosum,TVXJJNJGTDWFLD,174.40236000000002,4,43.600590000000004,151.16,0,solanum tuberosum,1,"{'TVXJJNJGTDWFLD-TWGQIWQCSA-N', 'TVXJJNJGTDWFLD-RMKNXTFCSA-N'}"
solanum tuberosum,RTQMRTSPTLIIHM,174.364111,4,43.59102775,555.28,0,solanum tuberosum,1,"{'RTQMRTSPTLIIHM-KEOHHSTQSA-N', 'RTQMRTSPTLIIHM-KEOHHSTQSA-J'}"
solanum tuberosum,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,0,solanum tuberosum,1,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
solanum tuberosum,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,solanum tuberosum,1,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
solanum tuberosum,RSVUVHWOGWOXAY,172.3637144,4,43.0909286,249.32,0,solanum tuberosum,1,"{'RSVUVHWOGWOXAY-BQULMBIYSA-M', 'RSVUVHWOGWOXAY-IAJVGIPZSA-M'}"
solanum tuberosum,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,solanum tuberosum,1,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
solanum tuberosum,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,solanum tuberosum,1,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
solanum tuberosum,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,solanum tuberosum,1,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
solanum tuberosum,ULHJWHCSSAEMLW,164.2295474,2,82.1147737,472.4,0,solanum tuberosum,1,{'ULHJWHCSSAEMLW-UEVCKROQSA-N'}
solanum tuberosum,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,solanum tuberosum,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
solanum tuberosum,UGAGPNKCDRTDHP,160.28666270000002,6,26.714443783333333,271.42,0,solanum tuberosum,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
solanum tuberosum,FUSUHKVFWTUUBE,159.94573,3,53.315243333333335,70.09,0,solanum tuberosum,1,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'}
