,average,experiment,inchi key,inchi_keys,mass,no_reactions,plant,sum,sum_class
solanum lycopersicum,-9.3826805,0.0,HHPOUCCVONEPRK,"{'HHPOUCCVONEPRK-JANFQQFMSA-N', 'HHPOUCCVONEPRK-JBSYKWBFSA-L'}",475.24,2.0,solanum lycopersicum,-18.765361,0.0
solanum lycopersicum,-85.03476,0.0,HKQYGTCOTHHOMP,{'HKQYGTCOTHHOMP-UHFFFAOYSA-N'},268.26,2.0,solanum lycopersicum,-170.06952,0.0
solanum lycopersicum,3.6330032,0.0,QRHSEDZBZMZPOA,{'QRHSEDZBZMZPOA-ZJSQCTGTSA-M'},311.4,1.0,solanum lycopersicum,3.6330032,1.0
solanum lycopersicum,121.63,0.0,HFSACQSILLSUII,{'HFSACQSILLSUII-ISSAZSKYSA-N'},426.7,1.0,solanum lycopersicum,121.63,1.0
solanum lycopersicum,17.509118,0.0,YDFJGPFMKWECQA,{'YDFJGPFMKWECQA-RILARPOQSA-N'},418.7,2.0,solanum lycopersicum,35.018236,1.0
solanum lycopersicum,5.68038602625,0.0,CSDPVAKVEWETFG,"{'CSDPVAKVEWETFG-YFKPBYRVSA-M', 'CSDPVAKVEWETFG-YFKPBYRVSA-N'}",126.13,4.0,solanum lycopersicum,22.721544105,1.0
solanum lycopersicum,4.515000000000001,1.0,HWXBTNAVRSUOJR,{'HWXBTNAVRSUOJR-UHFFFAOYSA-N'},148.11,2.0,solanum lycopersicum,9.030000000000001,1.0
solanum lycopersicum,-6.11,0.0,XVFMGWDSJLBXDZ,{'XVFMGWDSJLBXDZ-UHFFFAOYSA-O'},271.24,1.0,solanum lycopersicum,-6.11,0.0
solanum lycopersicum,3.9901336,1.0,SLWWJZMPHJJOPH,"{'SLWWJZMPHJJOPH-PHDIDXHHSA-N', 'SLWWJZMPHJJOPH-PHDIDXHHSA-M'}",171.13,4.0,solanum lycopersicum,15.9605344,1.0
solanum lycopersicum,-10.71698,0.0,WLGRCQGURUMQMH,{'WLGRCQGURUMQMH-FEUPILCNSA-J'},868.851,1.0,solanum lycopersicum,-10.71698,0.0
solanum lycopersicum,-8.820007,0.0,LMYZQUNLYGJIHI,{'LMYZQUNLYGJIHI-SPONXPENSA-N'},400.7,1.0,solanum lycopersicum,-8.820007,0.0
solanum lycopersicum,-2.0987853000000003,0.0,SXMOKYXNAPLNCW,{'SXMOKYXNAPLNCW-GORZOVPNSA-J'},791.5,2.0,solanum lycopersicum,-4.197570600000001,0.0
solanum lycopersicum,117.42998,0.0,BQJCRHHNABKAKU,{'BQJCRHHNABKAKU-KBQPJGBKSA-O'},286.34,1.0,solanum lycopersicum,117.42998,1.0
solanum lycopersicum,13.02063,0.0,XWECMAHAKFWYNV,{'XWECMAHAKFWYNV-UHFFFAOYSA-K'},264.17,1.0,solanum lycopersicum,13.02063,1.0
solanum lycopersicum,-7.342925000000001,0.0,FOYCPAILIPEVBT,{'FOYCPAILIPEVBT-HJQYOEGKSA-M'},473.29,2.0,solanum lycopersicum,-14.685850000000002,0.0
solanum lycopersicum,6.741179999999993,0.0,XOUJCIPAKFLTCI,{'XOUJCIPAKFLTCI-POPXMCHDSA-K'},359.4,2.0,solanum lycopersicum,13.482359999999986,1.0
solanum lycopersicum,-3.5418396,0.0,CODPBKJMVNZFKR,{'CODPBKJMVNZFKR-REOHCLBHSA-M'},133.08,1.0,solanum lycopersicum,-3.5418396,0.0
solanum lycopersicum,-2.24691622,1.0,UCMIRNVEIXFBKS,{'UCMIRNVEIXFBKS-UHFFFAOYSA-N'},89.09,5.0,solanum lycopersicum,-11.234581100000003,0.0
solanum lycopersicum,12.7677,0.0,RWHOZGRAXYWRNX,{'RWHOZGRAXYWRNX-VFUOTHLCSA-J'},336.08,2.0,solanum lycopersicum,25.5354,1.0
solanum lycopersicum,-3.61,0.0,SQVRNKJHWKZAKO,{'SQVRNKJHWKZAKO-LUWBGTNYSA-N'},309.27,2.0,solanum lycopersicum,-7.22,0.0
solanum lycopersicum,-19.36977213475936,1.0,MEFKEPWMEQBLKI,"{'MEFKEPWMEQBLKI-FCKMPRQPSA-O', 'MEFKEPWMEQBLKI-AIRLBKTGSA-N'}",399.444,187.0,solanum lycopersicum,-3622.1473892000004,0.0
solanum lycopersicum,2.7671509,0.0,HHTBBUKGYSPZCI,{'HHTBBUKGYSPZCI-DISYYVGZSA-N'},492.6,1.0,solanum lycopersicum,2.7671509,1.0
solanum lycopersicum,-22.997583,0.0,HHNBHWPLXYYKCZ,{'HHNBHWPLXYYKCZ-VVDGRPBXSA-N'},432.6,2.0,solanum lycopersicum,-45.995166,0.0
solanum lycopersicum,-7.8236419999999995,0.0,FAQRUJCAUFLERP,{'FAQRUJCAUFLERP-NIGXAPAPSA-N'},454.7,2.0,solanum lycopersicum,-15.647283999999999,0.0
solanum lycopersicum,-25.707433333333327,0.0,SFKZPPODZMCLPE,{'SFKZPPODZMCLPE-NHGAJDLWSA-N'},753.1,3.0,solanum lycopersicum,-77.12229999999998,0.0
solanum lycopersicum,-8.13562025,0.0,SNOSCANYFCXCGY,{'SNOSCANYFCXCGY-UPHRSURJSA-M'},295.4,2.0,solanum lycopersicum,-16.2712405,0.0
solanum lycopersicum,-47.059982,0.0,SEEZIOZEUUMJME,{'SEEZIOZEUUMJME-FOWTUZBSSA-M'},359.5,1.0,solanum lycopersicum,-47.059982,0.0
solanum lycopersicum,3.6099854,0.0,VTMFDSJJVNQXLT,{'VTMFDSJJVNQXLT-AARZOWLDSA-M'},367.0,1.0,solanum lycopersicum,3.6099854,1.0
solanum lycopersicum,1.9475247142857142,1.0,BJEPYKJPYRNKOW,"{'BJEPYKJPYRNKOW-REOHCLBHSA-L', 'BJEPYKJPYRNKOW-REOHCLBHSA-N'}",132.07,14.0,solanum lycopersicum,27.265346,1.0
solanum lycopersicum,-2.924006055,0.0,LFLUCDOSQPJJBE,"{'LFLUCDOSQPJJBE-UHFFFAOYSA-K', 'LFLUCDOSQPJJBE-UHFFFAOYSA-N'}",181.02,4.0,solanum lycopersicum,-11.69602422,0.0
solanum lycopersicum,-1.14,0.0,JUPAQFRKPHPXLD,{'JUPAQFRKPHPXLD-OBWMFSMUSA-N'},1003.9,3.0,solanum lycopersicum,-3.42,0.0
solanum lycopersicum,9.92,0.0,FURUXTVZLHCCNA,{'FURUXTVZLHCCNA-AWEZNQCLSA-N'},256.25,1.0,solanum lycopersicum,9.92,1.0
solanum lycopersicum,0.64674988,0.0,MBDOYVRWFFCFHM,{'MBDOYVRWFFCFHM-SNAWJCMRSA-N'},98.14,2.0,solanum lycopersicum,1.29349976,1.0
solanum lycopersicum,81.784775,0.0,ZDHCZVWCTKTBRY,{'ZDHCZVWCTKTBRY-UHFFFAOYSA-M'},215.31,1.0,solanum lycopersicum,81.784775,1.0
solanum lycopersicum,9.15,1.0,ZIYVHBGGAOATLY,{'ZIYVHBGGAOATLY-UHFFFAOYSA-N'},118.09,1.0,solanum lycopersicum,9.15,1.0
solanum lycopersicum,-1.0116149999999997,0.0,ZAWIXNGTTZTBKV,"{'ZAWIXNGTTZTBKV-JMVOWJSSSA-F', 'ZAWIXNGTTZTBKV-JMVOWJSSSA-N'}",496.0,4.0,solanum lycopersicum,-4.046459999999999,0.0
solanum lycopersicum,0.25650024,0.0,ZCHHRLHTBGRGOT,{'ZCHHRLHTBGRGOT-SNAWJCMRSA-N'},100.16,1.0,solanum lycopersicum,0.25650024,1.0
solanum lycopersicum,1.08,0.0,VLYUGYAKYZETRF,{'VLYUGYAKYZETRF-UHFFFAOYSA-N'},207.4,1.0,solanum lycopersicum,1.08,1.0
solanum lycopersicum,-4.547508,0.0,SOXXPQLIZIPMIZ,"{'SOXXPQLIZIPMIZ-UPHRSURJSA-L', 'SOXXPQLIZIPMIZ-UPHRSURJSA-N'}",156.09,5.0,solanum lycopersicum,-22.737539999999996,0.0
solanum lycopersicum,4.88841825,0.0,IPRPPFIAVHPVJH,{'IPRPPFIAVHPVJH-UHFFFAOYSA-N'},136.15,4.0,solanum lycopersicum,19.553672999999996,1.0
solanum lycopersicum,-2.0427798425,0.0,KYOBSHFOBAOFBF,"{'KYOBSHFOBAOFBF-XVFCMESISA-K', 'KYOBSHFOBAOFBF-XVFCMESISA-N'}",365.17,4.0,solanum lycopersicum,-8.17111937,0.0
solanum lycopersicum,-9.855604999999997,0.0,ZCTUNYRXJKLWPY,{'ZCTUNYRXJKLWPY-LLCOKINKSA-M'},315.4,2.0,solanum lycopersicum,-19.711209999999994,0.0
solanum lycopersicum,-12.32,0.0,OYEYSZZDZDSDCR,{'OYEYSZZDZDSDCR-RQOWECAXSA-N'},188.56,1.0,solanum lycopersicum,-12.32,0.0
solanum lycopersicum,-3.112976,0.0,OKNPZRJNRSGKME,"{'OKNPZRJNRSGKME-AVIYVUCBSA-N', 'OKNPZRJNRSGKME-XEGIVNTOSA-N'}",448.5,2.0,solanum lycopersicum,-6.225952,0.0
solanum lycopersicum,-34.963593,0.0,XQHMUSRSLNRVGA,{'XQHMUSRSLNRVGA-TURQNECASA-L'},334.22,1.0,solanum lycopersicum,-34.963593,0.0
solanum lycopersicum,4.52,0.0,CTTOFMJLOGMZRN,{'CTTOFMJLOGMZRN-UHFFFAOYSA-N'},348.5,1.0,solanum lycopersicum,4.52,1.0
solanum lycopersicum,-0.3120422500000002,0.0,CZFNXFXZXWDYMZ,{'CZFNXFXZXWDYMZ-UHFFFAOYSA-L'},394.3,2.0,solanum lycopersicum,-0.6240845000000004,0.0
solanum lycopersicum,-0.16638184,0.0,MLWXSIMRTQAWHY,{'MLWXSIMRTQAWHY-UHFFFAOYSA-L'},406.5,1.0,solanum lycopersicum,-0.16638184,0.0
solanum lycopersicum,-5.48854,0.0,XUARCIYIVXVTAE,{'XUARCIYIVXVTAE-ZAPOICBTSA-N'},442.7,2.0,solanum lycopersicum,-10.97708,0.0
solanum lycopersicum,55.65,0.0,UPTOFVMJPJKGLB,{'UPTOFVMJPJKGLB-HPUKAKFESA-N'},626.7,1.0,solanum lycopersicum,55.65,1.0
solanum lycopersicum,7.709246545454546,1.0,WPYMKLBDIGXBTP,"{'WPYMKLBDIGXBTP-UHFFFAOYSA-N', 'WPYMKLBDIGXBTP-UHFFFAOYSA-M'}",121.11,11.0,solanum lycopersicum,84.80171200000001,1.0
solanum lycopersicum,-7.760006,0.0,IIGLVVZHSDZGOL,{'IIGLVVZHSDZGOL-UHFFFAOYSA-N'},128.13,2.0,solanum lycopersicum,-15.520012,0.0
solanum lycopersicum,-1.675059,0.0,XAOLJGCZESYRFT,"{'XAOLJGCZESYRFT-VHSKNIDJSA-H', 'XAOLJGCZESYRFT-SWRRZUCNSA-N'}",1846.1,3.0,solanum lycopersicum,-5.025177,0.0
solanum lycopersicum,3.130411723535167,0.0,JDWYRSDDJVCWPB,{'JDWYRSDDJVCWPB-LURJTMIESA-M'},194.16,3.0,solanum lycopersicum,9.391235170605501,1.0
solanum lycopersicum,112.430756,0.0,XDROKJSWHURZGO,{'XDROKJSWHURZGO-UHFFFAOYSA-N'},186.16,1.0,solanum lycopersicum,112.430756,1.0
solanum lycopersicum,3.8944579811047753,1.0,NBIIXXVUZAFLBC,"{'NBIIXXVUZAFLBC-UHFFFAOYSA-N', 'NBIIXXVUZAFLBC-UHFFFAOYSA-L'}",97.995,348.0,solanum lycopersicum,1355.2713774244614,1.0
solanum lycopersicum,13.567627,0.0,AYGOSKULTISFCW,{'AYGOSKULTISFCW-KSZLIROESA-M'},396.5,1.0,solanum lycopersicum,13.567627,1.0
solanum lycopersicum,0.4630127,0.0,PQEHILHGDWJAOT,{'PQEHILHGDWJAOT-YODGCNRUSA-N'},350.4,1.0,solanum lycopersicum,0.4630127,1.0
solanum lycopersicum,17.830002,0.0,YKKKMRBEPIZPBH,"{'YKKKMRBEPIZPBH-XWEAJCOCSA-N', 'YKKKMRBEPIZPBH-XWEAJCOCSA-M'}",751.2,2.0,solanum lycopersicum,35.660004,1.0
solanum lycopersicum,3.6100159,0.0,DXKSESFYAWUSFS,{'DXKSESFYAWUSFS-FMUUPEMKSA-N'},734.9,1.0,solanum lycopersicum,3.6100159,1.0
solanum lycopersicum,-1.6733008666666667,1.0,VUTBELPREDJDDH,{'VUTBELPREDJDDH-UHFFFAOYSA-N'},139.16,3.0,solanum lycopersicum,-5.0199026,0.0
solanum lycopersicum,4.81317545,0.0,QAQREVBBADEHPA,"{'QAQREVBBADEHPA-IEXPHMLFSA-J', 'QAQREVBBADEHPA-UXYNFSPESA-N'}",819.6,14.0,solanum lycopersicum,67.3844563,1.0
solanum lycopersicum,-45.493225699999996,0.0,YZXBAPSDXZZRGB,"{'YZXBAPSDXZZRGB-DOFZRALJSA-N', 'YZXBAPSDXZZRGB-DOFZRALJSA-M'}",304.5,4.0,solanum lycopersicum,-181.9729028,0.0
solanum lycopersicum,-1.8923645,0.0,HZGWSMQRHPTXFL,{'HZGWSMQRHPTXFL-UHFFFAOYSA-N'},193.3,1.0,solanum lycopersicum,-1.8923645,0.0
solanum lycopersicum,11.40744494,0.0,XJLXINKUBYWONI,"{'XJLXINKUBYWONI-NNYOXOHSSA-K', 'XJLXINKUBYWONI-NNYOXOHSSA-O'}",744.4,427.0,solanum lycopersicum,4870.978989379998,1.0
solanum lycopersicum,-0.3486326999999996,0.0,OJZCATPXPWFLHF,{'OJZCATPXPWFLHF-HPUCEMLMSA-J'},875.6,2.0,solanum lycopersicum,-0.6972653999999991,0.0
solanum lycopersicum,-1.799942,0.0,WKOLLVMJNQIZCI,{'WKOLLVMJNQIZCI-UHFFFAOYSA-M'},167.14,1.0,solanum lycopersicum,-1.799942,0.0
solanum lycopersicum,0.0,0.0,RSYNCMYDVZFZBP,{'RSYNCMYDVZFZBP-NRORZAABSA-N'},356.32,1.0,solanum lycopersicum,0.0,0.0
solanum lycopersicum,1.55,0.0,INMKWUNQKOWGEZ,{'INMKWUNQKOWGEZ-VQHVLOKHSA-M'},211.28,1.0,solanum lycopersicum,1.55,1.0
solanum lycopersicum,2.3887774000000013,0.0,GJAWHXHKYYXBSV,"{'GJAWHXHKYYXBSV-UHFFFAOYSA-N', 'GJAWHXHKYYXBSV-UHFFFAOYSA-L'}",165.1,5.0,solanum lycopersicum,11.943887000000018,1.0
solanum lycopersicum,0.0,1.0,DSLZVSRJTYRBFB,{'DSLZVSRJTYRBFB-LLEIAEIESA-L'},208.12,1.0,solanum lycopersicum,0.0,0.0
solanum lycopersicum,-0.7270510000000003,0.0,IFYOHQQBIKDHFT,{'IFYOHQQBIKDHFT-ASZXTAQUSA-N'},577.0,2.0,solanum lycopersicum,-1.4541020000000007,0.0
solanum lycopersicum,-28.87233236666667,0.0,VACHUYIREGFMSP,"{'VACHUYIREGFMSP-IRXDYDNUSA-M', 'VACHUYIREGFMSP-DLBZAZTESA-M'}",315.5,3.0,solanum lycopersicum,-86.6169971,0.0
solanum lycopersicum,6.662094,0.0,QXWFHEDNDCNERW,{'QXWFHEDNDCNERW-RFEZBLSLSA-N'},329.37,2.0,solanum lycopersicum,13.324188,1.0
solanum lycopersicum,30.641965157142856,1.0,JLIDBLDQVAYHNE,"{'JLIDBLDQVAYHNE-YKALOCIXSA-N', 'JLIDBLDQVAYHNE-IBPUIESWSA-M', 'JLIDBLDQVAYHNE-YKALOCIXSA-M'}",263.31,7.0,solanum lycopersicum,214.49375610000004,1.0
solanum lycopersicum,-2.6451225249999997,1.0,PDGXJDXVGMHUIR,"{'PDGXJDXVGMHUIR-UJURSFKZSA-N', 'PDGXJDXVGMHUIR-UJURSFKZSA-M'}",148.16,4.0,solanum lycopersicum,-10.580490099999999,0.0
solanum lycopersicum,-12.511294123535167,0.0,VJNCICVKUHKIIV,{'VJNCICVKUHKIIV-LURJTMIESA-M'},192.15,3.0,solanum lycopersicum,-37.5338823706055,0.0
solanum lycopersicum,22.660034,0.0,YLRXAIKMLINXQY,{'YLRXAIKMLINXQY-ZDUSSCGKSA-O'},342.4,1.0,solanum lycopersicum,22.660034,1.0
solanum lycopersicum,-12.623474,0.0,FHLYYFPJDVYWQH,{'FHLYYFPJDVYWQH-CPIGOPAHSA-J'},1142.2,1.0,solanum lycopersicum,-12.623474,0.0
solanum lycopersicum,4.8432143199999995,0.0,DVTPRYHENFBCII,"{'DVTPRYHENFBCII-IMJSIDKUSA-N', 'DVTPRYHENFBCII-IMJSIDKUSA-L'}",187.15,4.0,solanum lycopersicum,19.372857279999998,1.0
solanum lycopersicum,-1.2934875,0.0,XIMPCXFLDSKALH,{'XIMPCXFLDSKALH-GIELRJASSA-N'},352.4,1.0,solanum lycopersicum,-1.2934875,0.0
solanum lycopersicum,-0.3406372,0.0,XLZUBCUKXQFBKB,{'XLZUBCUKXQFBKB-JZWLZXDTSA-M'},516.0,1.0,solanum lycopersicum,-0.3406372,0.0
solanum lycopersicum,0.0,0.0,KQDOTXAUJBODDM,{'KQDOTXAUJBODDM-STUNQXDBSA-N'},592.5,1.0,solanum lycopersicum,0.0,0.0
solanum lycopersicum,10.530012142857142,0.0,WVDDGKGOMKODPV,{'WVDDGKGOMKODPV-UHFFFAOYSA-N'},108.14,7.0,solanum lycopersicum,73.710085,1.0
solanum lycopersicum,33.3634965,0.0,WRBRCYPPGUCRHW,{'WRBRCYPPGUCRHW-UHFFFAOYSA-M'},100.1,2.0,solanum lycopersicum,66.726993,1.0
solanum lycopersicum,1.617834195,0.0,ILRYLPWNYFXEMH,"{'ILRYLPWNYFXEMH-WHFBIAKZSA-N', 'ILRYLPWNYFXEMH-UHFFFAOYSA-N'}",222.26,6.0,solanum lycopersicum,9.707005169999999,1.0
solanum lycopersicum,-12.3994374,0.0,AIJULSRZWUXGPQ,{'AIJULSRZWUXGPQ-UHFFFAOYSA-N'},72.06,5.0,solanum lycopersicum,-61.997187,0.0
solanum lycopersicum,0.86,0.0,HBDWQSHEVMSFGY,{'HBDWQSHEVMSFGY-STHAYSLISA-N'},163.13,4.0,solanum lycopersicum,3.4399999999999995,1.0
solanum lycopersicum,83.59476,0.0,KQGAHNAFXMVSGY,{'KQGAHNAFXMVSGY-UHFFFAOYSA-M'},215.31,1.0,solanum lycopersicum,83.59476,1.0
solanum lycopersicum,40.5699615,0.0,NHNBFGGVMKEFGY,{'NHNBFGGVMKEFGY-UHFFFAOYSA-N'},62.005,2.0,solanum lycopersicum,81.139923,1.0
solanum lycopersicum,-10.413483,0.0,MLUCVPSAIODCQM,{'MLUCVPSAIODCQM-IHWYPQMZSA-N'},70.09,1.0,solanum lycopersicum,-10.413483,0.0
solanum lycopersicum,0.00011999999999545707,0.0,ULEDCQDCQAHGFD,{'ULEDCQDCQAHGFD-LUKLOYDESA-N'},751.0,2.0,solanum lycopersicum,0.00023999999999091415,1.0
solanum lycopersicum,61.964385,0.0,AQIVLFLYHYFRKU,"{'AQIVLFLYHYFRKU-VPENINKCSA-N', 'AQIVLFLYHYFRKU-VPENINKCSA-L'}",363.22,2.0,solanum lycopersicum,123.92877,1.0
solanum lycopersicum,-0.46298218,0.0,GPZLPQNMTKAECU,{'GPZLPQNMTKAECU-KWBVRPRRSA-M'},507.6,1.0,solanum lycopersicum,-0.46298218,0.0
solanum lycopersicum,-12.71167,0.0,GWYFCOCPABKNJV,{'GWYFCOCPABKNJV-UHFFFAOYSA-M'},101.12,1.0,solanum lycopersicum,-12.71167,0.0
solanum lycopersicum,-11.085014113302108,0.0,ACFIXJIJDZMPPO,"{'ACFIXJIJDZMPPO-NNYOXOHSSA-J', 'ACFIXJIJDZMPPO-NNYOXOHSSA-N'}",741.4,427.0,solanum lycopersicum,-4733.30102638,0.0
solanum lycopersicum,0.8405250625,0.0,VEVJTUNLALKRNO,"{'VEVJTUNLALKRNO-VBDPZXIHSA-N', 'VEVJTUNLALKRNO-TYHXJLICSA-J'}",871.6,8.0,solanum lycopersicum,6.7242005,1.0
solanum lycopersicum,14.0,0.0,OPFTUNCRGUEPRZ,{'OPFTUNCRGUEPRZ-QLFBSQMISA-N'},204.35,1.0,solanum lycopersicum,14.0,1.0
solanum lycopersicum,-3.2810725,0.0,RRUVJGASJONMDY,"{'RRUVJGASJONMDY-UHFFFAOYSA-O', 'RRUVJGASJONMDY-UHFFFAOYSA-L'}",466.35,8.0,solanum lycopersicum,-26.248579999999997,0.0
solanum lycopersicum,-77.122345,0.0,GTCKEWVHTGGUSN,{'GTCKEWVHTGGUSN-HGWHEPCSSA-M'},748.0,2.0,solanum lycopersicum,-154.24469,0.0
solanum lycopersicum,-0.9258106125000002,0.0,VNOYUJKHFWYWIR,"{'VNOYUJKHFWYWIR-ITIYDSSPSA-I', 'VNOYUJKHFWYWIR-FZEDXVDRSA-N'}",867.6,8.0,solanum lycopersicum,-7.406484900000001,0.0
solanum lycopersicum,1.1535200000000003,0.0,VLFUANNVMXKBPF,{'VLFUANNVMXKBPF-ZAPOICBTSA-N'},440.7,2.0,solanum lycopersicum,2.3070400000000006,1.0
solanum lycopersicum,-101.99711541666667,0.0,QYIMSPSDBYKPPY,{'QYIMSPSDBYKPPY-RSKUXYSASA-N'},426.7,12.0,solanum lycopersicum,-1223.9653849999997,0.0
solanum lycopersicum,-4.8099823,0.0,GBCGIJAYTBMFHI,{'GBCGIJAYTBMFHI-UHFFFAOYSA-N'},120.22,1.0,solanum lycopersicum,-4.8099823,0.0
solanum lycopersicum,5.057929999999999,0.0,PJBQWWHYTVYMLO,{'PJBQWWHYTVYMLO-LZUUPNLKSA-N'},176.12,2.0,solanum lycopersicum,10.115859999999998,1.0
solanum lycopersicum,26.32,0.0,KGIJOOYOSFUGPC,{'KGIJOOYOSFUGPC-JGKLHWIESA-N'},320.5,1.0,solanum lycopersicum,26.32,1.0
solanum lycopersicum,-1.5660846666666666,0.0,JZIQDJLBFKTBAK,"{'JZIQDJLBFKTBAK-LLHOYASASA-N', 'JZIQDJLBFKTBAK-LLHOYASASA-J'}",1043.9,3.0,solanum lycopersicum,-4.6982539999999995,0.0
solanum lycopersicum,-2.1867981,0.0,AAZZVFONLHYNDZ,{'AAZZVFONLHYNDZ-NVQRUNIKSA-J'},911.7,2.0,solanum lycopersicum,-4.3735962,0.0
solanum lycopersicum,24.45919666666666,0.0,HZGAVPNEGHQJID,{'HZGAVPNEGHQJID-UNBCHYIMSA-N'},780.1,3.0,solanum lycopersicum,73.37758999999998,1.0
solanum lycopersicum,7.014925000000005,0.0,YRXRHZOKDFCXIB,{'YRXRHZOKDFCXIB-PYDDKJGSSA-L'},374.5,2.0,solanum lycopersicum,14.02985000000001,1.0
solanum lycopersicum,1.799942,0.0,YROOZUQRTLHXIO,{'YROOZUQRTLHXIO-DIACKHNESA-N'},330.29,1.0,solanum lycopersicum,1.799942,1.0
solanum lycopersicum,-6.100000000053285e-05,0.0,XJMTWNXFNQAKGS,{'XJMTWNXFNQAKGS-AXODYVGMSA-N'},406.7,2.0,solanum lycopersicum,-0.0001220000000010657,0.0
solanum lycopersicum,-10.571747233333333,1.0,JZRWCGZRTZMZEH,{'JZRWCGZRTZMZEH-UHFFFAOYSA-N'},265.36,3.0,solanum lycopersicum,-31.7152417,0.0
solanum lycopersicum,-7.217041,0.0,RCALBBVHQNUWNO,{'RCALBBVHQNUWNO-OSFDYRCISA-N'},651,1.0,solanum lycopersicum,-7.217041,0.0
solanum lycopersicum,2.58439631,0.0,KTHADMDGDNYQRX,{'KTHADMDGDNYQRX-UHFFFAOYSA-N'},189.21,2.0,solanum lycopersicum,5.16879262,1.0
solanum lycopersicum,-0.5240936,0.0,QHMBSVQNZZTUGM,{'QHMBSVQNZZTUGM-ZWKOTPCHSA-N'},314.5,1.0,solanum lycopersicum,-0.5240936,0.0
solanum lycopersicum,53.315243333333335,0.0,FUSUHKVFWTUUBE,{'FUSUHKVFWTUUBE-UHFFFAOYSA-N'},70.09,3.0,solanum lycopersicum,159.94573,1.0
solanum lycopersicum,-18.75,0.0,NGFSMHKFTZROKJ,{'NGFSMHKFTZROKJ-MMSZMYIBSA-N'},586.7,1.0,solanum lycopersicum,-18.75,0.0
solanum lycopersicum,-111.42001,0.0,WNKDGPXNFMMOEJ,{'WNKDGPXNFMMOEJ-RNJSZURPSA-O'},399.5,1.0,solanum lycopersicum,-111.42001,0.0
solanum lycopersicum,3.1765137,0.0,YZBBUYKPTHDZHF,{'YZBBUYKPTHDZHF-BBRMVZONSA-N'},288.29,1.0,solanum lycopersicum,3.1765137,1.0
solanum lycopersicum,-29.275243500000002,0.0,LPZCCMIISIBREI,{'LPZCCMIISIBREI-JXMPMKKESA-N'},426.7,2.0,solanum lycopersicum,-58.550487000000004,0.0
solanum lycopersicum,2.575412554,1.0,SBJKKFFYIZUCET,"{'SBJKKFFYIZUCET-JLAZNSOCSA-N', 'SBJKKFFYIZUCET-SZSCBOSDSA-N'}",174.11,15.0,solanum lycopersicum,38.631188310000006,1.0
solanum lycopersicum,-5.8329926,0.0,JTXHNMDHGMNPEG,{'JTXHNMDHGMNPEG-HZSQWRGQSA-M'},317.29,1.0,solanum lycopersicum,-5.8329926,0.0
solanum lycopersicum,95.816956,0.0,STECJAGHUSJQJN,{'STECJAGHUSJQJN-FWXGHANASA-N'},303.357,1.0,solanum lycopersicum,95.816956,1.0
solanum lycopersicum,7.5429687,0.0,ORVQWHLMVLOZPX,{'ORVQWHLMVLOZPX-ZZXKWVIFSA-M'},229.21,1.0,solanum lycopersicum,7.5429687,1.0
solanum lycopersicum,-0.18,0.0,NNEPPYNERZEJEE,{'NNEPPYNERZEJEE-ZPBXYDCSSA-N'},1124.1,1.0,solanum lycopersicum,-0.18,0.0
solanum lycopersicum,21.295868,0.0,WPTUQMUCTTVOFW,{'WPTUQMUCTTVOFW-BONVTDFDSA-M'},287.33,1.0,solanum lycopersicum,21.295868,1.0
solanum lycopersicum,-10.101135,0.0,NRXIKWMTVXPVEF,{'NRXIKWMTVXPVEF-BYPYZUCNSA-M'},173.15,1.0,solanum lycopersicum,-10.101135,0.0
solanum lycopersicum,-23.7688675,0.0,NSMUHPMZFPKNMZ,{'NSMUHPMZFPKNMZ-VBYMZDBQSA-M'},907.5,2.0,solanum lycopersicum,-47.537735,0.0
solanum lycopersicum,19.029003,0.0,YFTGOBNOJKXZJC,{'YFTGOBNOJKXZJC-UHFFFAOYSA-M'},192.15,1.0,solanum lycopersicum,19.029003,1.0
solanum lycopersicum,0.25650024,0.0,BTSIZIIPFNVMHF,{'BTSIZIIPFNVMHF-ONEGZZNKSA-N'},86.13,1.0,solanum lycopersicum,0.25650024,1.0
solanum lycopersicum,0.043796550000000045,0.0,NFRXSIOHGADFRG,{'NFRXSIOHGADFRG-MEMZBLDGSA-N'},424.7,2.0,solanum lycopersicum,0.08759310000000009,1.0
solanum lycopersicum,-9.23713992,0.0,GMKMEZVLHJARHF,"{'GMKMEZVLHJARHF-WHFBIAKZSA-N', 'GMKMEZVLHJARHF-SYDPRGILSA-N'}",190.2,5.0,solanum lycopersicum,-46.1856996,0.0
solanum lycopersicum,-11.0127694,0.0,RZZPDXZPRHQOCG,"{'RZZPDXZPRHQOCG-OJAKKHQRSA-N', 'RZZPDXZPRHQOCG-OJAKKHQRSA-M'}",488.32,5.0,solanum lycopersicum,-55.06384700000001,0.0
solanum lycopersicum,85.034775,0.0,DAUPWJBRVZCBQB,{'DAUPWJBRVZCBQB-AWEZNQCLSA-O'},316.4,1.0,solanum lycopersicum,85.034775,1.0
solanum lycopersicum,-16.325000000000003,0.0,VHRGRCVQAFMJIZ,{'VHRGRCVQAFMJIZ-UHFFFAOYSA-N'},102.18,2.0,solanum lycopersicum,-32.650000000000006,0.0
